ccbaCpno_item,ccbaMnm1_item
2113703640000,김언신관련고문서
2113803640000,통영 용화사 목조지장시왕상
2111103650000,동관왕묘 소장유물 일괄
2113103650000,양주 청련사 아미타불괘불도 및 복장물
2113303650000,신간대자명심보감
2113703650000,경산지초고본
2113803650000,양산 통도사 건륭57년명 신중도
2111103660000,천축사 목조불단
2113103660000,상영도집
2113303660000,원주이씨 단양종중 소장 유물
2113703660000,송림사복장전적
2113803660000,양산 통도사 안양암 함평11년명 신중도
2111103670000,흥천사 아미타불도
2113103670000,안성 봉덕사 아미타불회도
2113303670000,당음비사
2113703670000,포항 보경사 서운암 후불탱화 및 신중탱화
2113803670000,합천군수 이증영 유애비
2111103680000,흥천사 지장시왕도
2113103680000,파주 성재암 목조아미타여래좌상
2113303680000,대방광원각수다라요의경
2113703680000,안동 석탑사 목조관세음보살좌상
2113803680000,양산 통도사 지장시왕탱
2111103690000,반야암 목조관음보살좌상
2113103690000,하남 선법사 석조보살좌상
2113303690000,충의직언
2113703690000,인동 장형수 소장 영양역증
2113803690000,양산 통도사 가경17년명 지장시왕탱
2111103700000,반야암 목조석가여래좌상
2113103700000,안성 칠장사 원통전
2113303700000,금강반야바라밀경
2113703700000,영주박승임종중소장전적및유물
2113803700000,거창만월당
2111103710000,반야암 석조보살좌상
2113103710000,윤승길 초상 및 함 일괄
2113303710000,간이벽온방
2113703710000,정수사영산회상도
2113803710000,양산 통도사 극락회상탱
2113103720000,묘법연화경
2113303720000,신찬벽온방
2113703720000,정수사지장시왕도
2113803720000,양산 통도사 건륭17년명 아미타후불탱
2111103730000,양아록
2113103730000,부모은중경
2113303730000,"대불정여래밀인수증료의제보살만행수릉엄경 권1,2,4,7,8,10"
2113703730000,영덕 장육사 영산회상도
2113803730000,산청율곡사목조아미타삼존불좌상
2111103740000,육조대사법보단경(언해) 권상
2113103740000,양평 상원사 동종
2113303740000,금강반야경의기
2113703740000,영덕 장육사 지장보살도
2113803740000,양산 통도사 창녕포교당 목조석가여래좌상
2111103750000,묘법연화경 권1∼3
2113103750000,의정부 성불사 신중도
2113303750000,원각예참약본 권3~4
2113703750000,영덕 우계당 소장 고지도
2111103760000,선종영가집(언해)
2113103760000,안성 청룡사 아미타여래회도
2113303760000,반야바라밀다심경소
2113803760000,양산 통도사 광무4년명 감로탱
2113703760100,문원공 회재 이언적 신도비
2113703760200,문원공회재이언적신도비
2111103770000,감지금니묘법연화경 권1
2113103770000,안성 청룡사 지장시왕도
2113303770000,원각류해 권1~3
2113703770000,문경근암서원소장유물
2113803770000,양산 통도사 건륭40년명 현왕탱
2111103780000,최북필 단구승유도
2113103780000,안성 청룡사 석가여래삼불회도
2113303780000,당송팔가시선
2113703780000,구미문수사소장묘법연화경
2113803780000,진주 선조사제문비
2111103790000,흥천사 대방광원각수다라요의경판
2113103790000,성남 ‘법륜사’ 명 신중도 및 복장물
2113303790000,괴산 공림사 동종
2113703790000,용천사동하도로수치송공표석
2113803790000,함양 용추사 건륭18년 천룡도
2111103800000,흥천사 현왕도
2113103800000,성남 ‘법륜사’ 명 감로도
2113303800000,박연왕지
2113703800000,예천서악사석가모니후불탱
2113803800000,함양 용추사 지장시왕상
2111103810000,백상정사 신중도
2113103810000,평택 동녕사 선원제전집도서
2113303810000,반찬등속
2113703810000,안동영천이씨간재공파종중소장문적
2113803810000,양산 통도사 동치5년명 칠성탱
2111103820000,의령남씨가전화첩
2113103820000,영조·정조 사 김종수 어제어필첩
2113303820000,평산신씨 종가 고문서
2113703820000,구미자비사소장전적
2113803820000,양산 통도사 함풍11년명 칠성탱
2111103830000,도안사 은선묘아미타삼존도
2113103830000,안양 망해암 석조여래입상
2113303830000,대전화상주심경
2113803830000,진주 송정종택 고문서
2111103840000,백자청화운현명만자문병
2113103840000,남양주 견성암 지장시왕도
2113303840000,황벽산단제선사전심법요
2113703840000,김선치의 벼루
2113803840000,하동 쌍계사 삼장보살탱
2111103850000,화계사 목조관음보살좌상 및 복장유물
2113103850000,남양주 견성암 석가삼존십육나한도
2113303850000,몽산화상육도보설
2113703850000,김룡사명부전 목조지장삼존상 및 제상
2113803850000,하동 쌍계사 팔상전 신중탱
2111103860000,화계사 아미타괘불도 및 오여래도
2113103860000,평택 보국사 목조아미타여래좌상 및 복장물
2113303860000,몽산화상육도보설
2113703860000,경산원효암마애여래좌상
2113803860000,하동 쌍계사 국사암 아미타후불탱
2113303860200,몽산화상육도보설
2111103870000,화계사 천수천안관음변상판
2113103870000,우하영 응지상소에 대한 정조 비답
2113303870000,몽산화상법어약록
2113703870000,칠곡 도덕암 몽계당 선의대사 진영
2113803870000,밀양 영산정사 석조여래좌상
2111103880000,화계사 탑다라니판
2113103880000,영조 어필 및 홍이원 어전제진시권
2113303880000,불설사십이장경
2113703880000,영주금양정사
2113803880000,산청 심적사 추파당대사 승탑 및 탑비
2111103890000,화계사 아미타후불도
2113103890000,윤씨 자기록
2113303890000,성관자재구수육자선정
2113703890000,성주 예산리 만산댁
2113803890000,산청 심적사 한암대사 승탑 및 탑비
2111103900000,화계사 명부전 지장보살도
2113103900000,고양 원각사 관음보살도
2113303900000,대방광원각수다라요의경 권4
2113703900000,"양민공 손소 및 정부인 류씨의 묘비, 석인상"
2113803900000,양산 대성암 감지금은니대방광불화엄경
2111103910000,화계사 명부전 십대왕도
2113103910000,남양주 견성암 영산회상도
2113303910000,대방광원각수다라요의경 권상2의2
2113703910100,"경절공 손중돈 및 정부인 최씨의 묘비, 석인상"
2113703910200,"경절공 손중돈 정부인 홍씨의 묘갈, 석인상"
2111103920000,화계사 명부전 시왕도 및 사자도
2113103920000,남양주 견성암 현왕도
2113303920000,불설대보부모은중경
2113703920000,정부인문화류씨묘지명지석
2113803920000,김해 원명사 지장보살본원경
2111103930000,수륙무차평등재의촬요
2113303930000,수륙무차평등재의촬요
2113703930000,청도장육산마애여래좌상
2111103940000,현수제승법수
2113303940000,동문수 권1∼10
2113703940000,칠곡 위봉사 석조보살좌상
2111103950000,독곡집 권상
2113303950000,동국여지승람 권52
2113703950000,울진장씨고산성파소장고문서
2113803950000,양산 대성암 춘추호씨전
2111103960000,도선사 석조관음보살좌상
2113303960000,동국여지승람 권4
2113703960000,장백손교지
2113803960000,양산 대성암 집주두공부초당시
2111103970000,보제존자삼종가
2113303970000,신증동국여지승람 권7
2111103980000,대혜보각선사서
2113303980000,"자치통감 권65∼68, 172∼175, 212, 213∼214, 261∼262, 283"
2113703980000,울진 불영사 불패
2113803980000,양산 대성암 두공부시범덕기비선
2111103990000,마하연 제석천룡도
2113303990000,"자치통감강목 권25, 35, 42, 57"
2113703990000,청도 덕사 영산전 석조여래삼존상 및 십육나한상
2113803990000,합천 해인사 대적광전 중건 상량문
2111104000000,대반야바라밀다경 권534
2113304000000,지장보살본원경 권하
2113704000000,청도 덕사 명부전 석조지장삼존상 및 시왕상
2113804000000,합천 해인사  동제소종
2111104010000,백자양각 재명 매죽문 선형필세필가
2113304010000,제천 신륵사 목조아미타여래좌상과 보살좌상
2113704010000,경주이씨 양월문중 소장고문서 및 전적
2111104020000,백자청화 칠보화훼문 사각병
2113304020000,영동 봉유재
2113704020000,영주 성혈사 석조비로자나불좌상
2113804020000,김해은하사대웅전벽화
2111104030000,성제묘 무신도
2113304030000,보은 모현암
2113704030000,문경대승사사면석불
2113804030000,양산 통도사 석당간
2111104040000,장충동 관성묘 무신도
2113304040000,정립 문적
2113704040000,김천 봉곡사 대웅전 석조석가여래삼존상
2111104050000,흥천사 극락보전 극락구품도
2113304050000,제천 신륵사 극락전 영산회상도
2113704050000,김천 봉곡사 명부전 목조지장삼존상 및 시왕상
2113804050000,정덕계유 사마방목
2111104060000,흥천사 극락보전 도량신도
2113304060000,제천 신륵사 극락전 현왕도
2113704060000,안동 봉황사 삼세불화
2113804060000,양산내원사아미타삼존탱
2111104070000,흥천사 극락보전 신중도
2113304070000,영동 영국사 동종
2113704070000,문경대승사노주석
2113804070000,함양오담고택
2111104080000,흥천사 천룡도
2113704080000,문경대승사묘적암나옹화상영정
2113804080000,진주 담산고택 효행 관련 문헌
2111104090000,흥천사 만세루 아미타불회도
2113304090000,청주 고령신씨 명가묵적
2113704090000,포항 대성사 소장 금동여래좌상
2113804090000,진주 담산고택 고문서
2111104100000,흥천사 만세루 신중도
2113304100000,영동 영국사 목조소대
2113704100000,신라 경순왕 영정
2113804100000,합천 조언형 묘갈
2111104110000,흥천사 만세루 제석천도
2113304110000,하동정씨 고문서
2113704110000,문경 혜국사 대웅전 목조삼존불좌상
2113804110000,합천 숙부인이씨 묘갈
2111104120000,흥천사 도량장엄번
2113704120000,한강 정구 신도비
2113804120000,의령향안 및 관련문헌
2111104130000,흥천사 목조여래좌상
2113704130000,봉화 김태석 소장 전적
2113804130000,하동 쌍계사 목조사천왕상
2111104140000,흥천사 목조보살좌상
2113704140000,포항 합천이씨 전서공파 소장 유물
2113804140000,창녕 삼성암 목조관음보살좌상
2111104150000,흥천사 명부전 석조지장삼존상  및 시왕상 일괄
2113704150000,김천 청암사 아미타불회도
2113804150000,의령 화양리 동안
2111104160000,흥천사 목조관음보살삼존상 및 복장유물
2113704160000,김천 청암사 신중도
2113804160000,의령 백련암 목조보살좌상과 복장유물
2111104170000,미타사 금보암 금동관음보살좌상
2113704170000,소수박물관 소장 성학십도 판목
2113804170000,의령 수도사 석조아미타여래삼존상과 복장유물
2111104180000,용암사 현왕도
2113704180000,소수박물관 소장 해동명적
2113804180000,의령 수도사 감로도
2111104190000,조문명 초상
2113704190000,상주 사서 전식 신도비
2113804190000,양산 통도사 건륭40년명 약사여래후불탱
2111104200000,해학반도도 병풍
2113704200000,영천 영지사 대웅전
2113804200000,양산 통도사 가경3년명 미륵후불탱
2111104210000,김홍도 필 매해파행도
2113704210000,김방경 묘지석
2113804210000,양산 통도사 건륭57년명 삼장보살탱
2111104220000,고봉화상선요
2113704220000,임하당 신후명 고문서
2113804220000,거창구연서원관수루
2111104230000,흥천사 시왕도
2113704230000,울진 불영사 신중탱화
2113804230000,거창요수정
2111104240000,진위대 군안궤
2113704240000,청도 운문사만세루
