ccbaCpno,ccbaKdcd,ccmaName,crltsnoNm,ccbaMnm1,ccbaMnm2,ccbaCtcd,ccbaCtcdNm,ccsiName,ccbaAdmin,ccbaAsno,longitude,latitude,ccbaPcd1,ccbaPcd1Nm
1121103510000,12,보물,351,전 양평 보리사지 대경대사탑,傳 楊平 菩提寺址 大鏡大師塔,11,서울,서대문구,이화여자대학교박물관,03510000,126.948715,37.562919,30,고려
1123403540000,12,보물,354,천안 천흥사지 오층석탑,天安 天興寺址 五層石塔,34,충남,천안시,천안시,03540000,127.213157270195,36.8701377801115,30,고려
1123403550000,12,보물,355,홍성 신경리 마애여래입상,洪城 新耕里 磨崖如來立像,34,충남,홍성군,홍성군,03550000,126.654617015489,36.6510045529146,30,고려
1121103570000,12,보물,357,칠곡 정도사지 오층석탑,漆谷 淨兜寺址 五層石塔,22,대구,수성구,국립중앙박물관,03570000,128.638386776689,35.8455902213584,30,고려
1121103580000,12,보물,358,원주 영전사지 보제존자탑,原州 令傳寺址 普濟尊者塔,11,서울,용산구,국립중앙박물관,03580000,126.981483861611,37.5221378066171,30,고려
1121103610000,12,보물,361,양평 보리사지 대경대사탑비,楊平 菩提寺址 大鏡大師塔碑,11,서울,용산구,국립중앙박물관,03610000,126.981052335342,37.5235223189726,30,고려
1121103640000,12,보물,364,나주 서성문 안 석등,羅州 西城門 안 石燈,36,전남,나주시,국립중앙박물관,03640000,126.658855,34.914961,30,고려
1121103650000,12,보물,365,원주 흥법사지 진공대사탑 및 석관,原州 興法寺址 眞空大師塔 및 石棺,11,서울,용산구,국립중앙박물관,03650000,126.981148488026,37.5234823335636,30,고려
1123803720000,12,보물,372,진주 용암사지 승탑,晉州 龍巖寺址 僧塔,38,경남,진주시,진주시,03720000,128.330154981189,35.1628372756357,30,고려
1123803730000,12,보물,373,의령 보천사지 삼층석탑,宜寧 寶泉寺址 三層石塔,38,경남,의령군,의령군,03730000,128.234263821251,35.3097461566871,30,고려
1123803750000,12,보물,375,함양 덕전리 마애여래입상,咸陽 德田里 磨崖如來立像,38,경남,함양군,함양군,03750000,127.655399429924,35.3849147633813,30,고려
1123803760000,12,보물,376,함양 교산리 석조여래좌상,咸陽 校山里 石造如來坐像,38,경남,함양군,함양군,03760000,127.730586952196,35.5251768632044,30,고려
1123803780000,12,보물,378,거창 상림리 석조보살입상,居昌 上林里 石造菩薩立像,38,경남,거창군,거창군,03780000,127.894665721146,35.6876150742476,30,고려
1123803790000,12,보물,379,진주 묘엄사지 삼층석탑,晉州 妙嚴寺址 三層石塔,38,경남,진주시,진주시,03790000,127.94083999328,35.1959923475365,30,고려
1123103870000,12,보물,387,양주 회암사지 선각왕사비,楊州 檜巖寺址 禪覺王師碑,31,경기,양주시,회암사,03870000,127.107468,37.850964,30,고려
1123304040000,12,보물,404,진천 연곡리 석비,鎭川 蓮谷里 石碑,33,충북,진천군,진천군,04040000,127.340220210484,36.8398527598449,30,고려
1123304060000,12,보물,406,제천 덕주사 마애여래입상,堤川 德周寺 磨崖如來立像,33,충북,제천시,덕주사,04060000,128.104907606603,36.8698290548228,30,고려
1123404070000,12,보물,407,천안 삼태리 마애여래입상,天安 三台里 磨崖如來立像,34,충남,천안시,천안시,04070000,127.085947017375,36.7278302565863,30,고려
1123504220000,12,보물,422,남원 선원사 철조여래좌상,南原 禪院寺 鐵造如來坐像,35,전북,남원시,선원사,04220000,127.3914238,35.4124146,30,고려
1123504230000,12,보물,423,남원 신계리 마애여래좌상,南原 新溪里 磨崖如來坐像,35,전북,남원시,남원시,04230000,127.301921492387,35.4345404153604,30,고려
1123704250000,12,보물,425,예천 청룡사 석조비로자나불좌상,醴泉 靑龍寺 石造毘盧遮那佛坐像,37,경북,예천군,청룡사,04250000,128.400923448357,36.7310802495089,30,고려
1123704280000,12,보물,428,군위 인각사 보각국사탑 및 비,軍威 麟角寺 普覺國師塔 및 碑,37,경북,군위군,인각사,04280000,128.778977,36.127581,30,고려
1123704300000,12,보물,430,포항 보경사 승탑,浦項 寶鏡寺 僧塔,37,경북,포항시,보경사,04300000,129.318992046986,36.254304710929,30,고려
1123104350000,12,보물,435,안성 봉업사지 오층석탑,安城 奉業寺址 五層石塔,31,경기,안성시,안성시,04350000,127.430766189259,37.0784498584666,30,고려
1123604610000,12,보물,461,나주 철천리 마애칠불상,羅州 鐵川里 磨崖七佛像,36,전남,나주시,나주시,04610000,126.780650828667,34.9382716404841,30,고려
1123604620000,12,보물,462,나주 철천리 석조여래입상,羅州 鐵川里 石造如來立像,36,전남,나주시,나주시,04620000,126.780676633088,34.938147299155,30,고려
1121104630000,12,보물,463,원주 흥법사지 진공대사탑비,原州 興法寺址 眞空大師塔碑,32,강원,원주시,원주시,04630000,127.814879,37.338466,30,고려
1123204640000,12,보물,464,원주 흥법사지 삼층석탑,原州 興法寺址 三層石塔,32,강원,원주시,원주시,04640000,127.815099895898,37.3382568030476,30,고려
1123804660000,12,보물,466,밀양 만어사 삼층석탑,密陽 萬魚寺 三層石塔,38,경남,밀양시,만어사,04660000,128.846474019018,35.4546830199593,30,고려
1123804680000,12,보물,468,밀양 숭진리 삼층석탑,密陽 崇眞里 三層石塔,38,경남,밀양시,밀양시,04680000,128.811869856328,35.4607595005918,30,고려
1123704700000,12,보물,470,구미 도리사 석탑,龜尾 桃李寺 石塔,37,경북,구미시,도리사,04700000,128.399328243194,36.2553800568758,30,고려
1123804710000,12,보물,471,양산 통도사 봉발탑,梁山 通度寺 奉鉢塔,38,경남,양산시,통도사,04710000,129.064199550621,35.4880190353727,30,고려
1123804720000,12,보물,472,의령 보천사지 승탑,宜寧 寶泉寺址 僧塔,38,경남,의령군,의령군,04720000,128.236534260336,35.3098896491956,30,고려
1123804730000,12,보물,473,산청 법계사 삼층석탑,山淸 法界寺 三層石塔,38,경남,산청군,법계사,04730000,127.736131716371,35.3276224972573,30,고려
1123104880000,12,보물,488,안성 칠장사 혜소국사비,安城 七長寺 慧炤國師碑,31,경기,안성시,칠장사,04880000,127.396783,37.02629,30,고려
1123704900000,12,보물,490,구미 금오산 마애여래입상,龜尾 金烏山 磨崖如來立像,37,경북,구미시,구미시,04900000,128.301717919041,36.0966388266307,30,고려
1123204960000,12,보물,496,화천 계성리 석등,華川 啓星里 石燈,32,강원,화천군,화천군,04960000,127.589936501936,38.0963776623582,30,고려
1123605040000,12,보물,504,영광 신천리 삼층석탑,靈光 新川里 三層石塔,36,전남,영광군,재단법인원불교,05040000,126.527874465121,35.2522979739349,30,고려
1123605050000,12,보물,505,담양 객사리 석당간,潭陽 客舍里 石幢竿,36,전남,담양군,담양군,05050000,126.992370168256,35.3206039552221,30,고려
1123605060000,12,보물,506,담양 남산리 오층석탑,潭陽 南山里 五層石塔,36,전남,담양군,담양군,05060000,126.991802058243,35.3199238212367,30,고려
1123605070000,12,보물,507,강진 무위사 선각대사탑비,康津 無爲寺 先覺大師塔碑,36,전남,강진군,무위사,05070000,126.686396,34.738745,30,고려
1123405080000,12,보물,508,예산 삽교읍 석조보살입상,禮山 揷橋邑 石造菩薩立像,34,충남,예산군,예산군,05080000,126.669451854002,36.6839416449163,30,고려
1123305110000,12,보물,511,청주 계산리 오층석탑,淸州 桂山里 五層石塔,33,충북,청주시,청주시,05110000,127.562436206699,36.5505045492425,30,고려
1123305120000,12,보물,512,충주 단호사 철조여래좌상,忠州 丹湖寺 鐵造如來坐像,33,충북,충주시,단호사,05120000,127.9008604,36.9467427,30,고려
1123705130000,12,보물,513,영천 선원동 철조여래좌상,永川 仙源洞 鐵造如來坐像,37,경북,영천시,영천시,05130000,128.9688734,36.0394867,30,고려
1123605290000,12,보물,529,진도 금골산 오층석탑,珍島 金骨山 五層石塔,36,전남,진도군,서＊＊＊,05290000,126.292486693719,34.53741327621,30,고려
1123805300000,12,보물,530,거창 가섭암지 마애여래삼존입상,居昌 迦葉庵址 磨崖如來三尊立像,38,경남,거창군,거창군,05300000,127.793353871198,35.7337664810932,30,고려
1123305320000,12,보물,532,영동 영국사 승탑,永同 寧國寺 僧塔,33,충북,영동군,영국사,05320000,127.609847647595,36.1560980932042,30,고려
1123305340000,12,보물,534,영동 영국사 원각국사비,永同 寧國寺 圓覺國師碑,33,충북,영동군,영국사,05340000,127.609881,36.156807,30,고려
1123305350000,12,보물,535,영동 영국사 망탑봉 삼층석탑,永同 寧國寺 望塔峰 三層石塔,33,충북,영동군,영국사,05350000,127.613139793921,36.1570985002499,30,고려
1123405360000,12,보물,536,아산 평촌리 석조약사여래입상,牙山 坪村里 石造藥師如來立像,34,충남,아산시,아산시,05360000,127.008246935622,36.7443822072541,30,고려
1123405370000,12,보물,537,아산 읍내동 당간지주,牙山 邑內洞 幢竿支柱,34,충남,아산시,아산시,05370000,127.016374592385,36.7612756115363,30,고려
1123405380000,12,보물,538,홍성 오관리 당간지주,洪城 五官里 幢竿支柱,34,충남,홍성군,홍성군,05380000,126.668059929059,36.6036916608023,30,고려
1123205400000,12,보물,540,홍천 괘석리 사사자 삼층석탑,洪川 掛石里 四獅子 三層石塔,32,강원,홍천군,홍천군,05400000,127.888819307419,37.694183967031,30,고려
1123305460000,12,보물,546,제천 물태리 석조여래입상,堤川 勿台里 石造如來立像,33,충북,제천시,제천시,05460000,128.171799264097,37.0040480653243,30,고려
1123105670000,12,보물,567,평택 만기사 철조여래좌상,平澤 萬奇寺 鐵造如來坐像,31,경기,평택시,만기사,05670000,127.1008528,37.1080204,30,고려
1122206010000,12,보물,601,대구 도학동 승탑,大邱 道鶴洞 僧塔,22,대구,동구,동화사,06010000,128.704896,35.992232,30,고려
1123106110000,12,보물,611,고양 태고사 원증국사탑비,高陽 太古寺 圓證國師塔碑,31,경기,고양시,고양시,06110000,126.978644675711,37.6455663847986,30,고려
1123206120000,12,보물,612,영월 흥녕사지 징효대사탑비,寧越 興寧寺址 澄曉大師塔碑,32,강원,영월군,영월군,06120000,128.260418197571,37.3724297975271,30,고려
1123806140000,12,보물,614,사천 흥사리 매향비,泗川 興士里 埋香碑,38,경남,사천시,사천시,06140000,128.014946904611,35.0865854697662,30,고려
1122306150000,12,보물,615,강화 장정리 석조여래입상,江華 長井里 石造如來立像,23,인천,강화군,강화군,06150000,126.424437244233,37.7812646971007,30,고려
1121106570000,12,보물,657,서울 삼천사지 마애여래입상,서울 三川寺址 磨崖如來立像,11,서울,은평구,은평구,06570000,126.95284078379,37.6424553125899,30,고려
1123706760000,12,보물,676,영천 화남리 석조여래좌상,永川 華南里 石造如來坐像,37,경북,영천시,영천시,06760000,128.766369042395,36.084253133147,30,고려
1123706790000,12,보물,679,김천 광덕리 석조보살입상,金泉 廣德里 石造菩薩立像,37,경북,김천시,김천시,06790000,128.201934935514,36.2242987736028,30,고려
1123706820000,12,보물,682,군위 지보사 삼층석탑,軍威 持寶寺 三層石塔,37,경북,군위군,지보사,06820000,128.601954562692,36.2576913064738,30,고려
1123706830000,12,보물,683,상주 상오리 칠층석탑,尙州 上吾里 七層石塔,37,경북,상주시,상주시,06830000,127.902086479628,36.5376595140396,30,고려
1123107490000,12,보물,749,고양 태고사 원증국사탑,高陽 太古寺 圓證國師塔,31,경기,고양시,태고사,07490000,126.979101465293,37.6458103505825,30,고려
1123607950000,12,보물,795,장흥 천관사 삼층석탑,長興 天冠寺 三層石塔,36,전남,장흥군,천관사,07950000,126.904508823866,34.5519774335564,30,고려
1123607960000,12,보물,796,화순 운주사 구층석탑,和順 雲住寺 九層石塔,36,전남,화순군,운주사,07960000,126.879201036192,34.9232926352116,30,고려
1123607970000,12,보물,797,화순 운주사 석조불감,和順 雲住寺 石造佛龕,36,전남,화순군,운주사,07970000,126.879949697499,34.9247780745931,30,고려
1123607980000,12,보물,798,화순 운주사 원형 다층석탑,和順 雲住寺 圓形 多層石塔,36,전남,화순군,운주사,07980000,126.879993398582,34.9248986537915,30,고려
1123407990000,12,보물,799,공주 마곡사 오층석탑,公州 麻谷寺 五層石塔,34,충남,공주시,마곡사,07990000,127.012103255949,36.5590448636654,30,고려
1123108220000,12,보물,822,이천 영월암 마애여래입상,利川 映月庵 磨崖如來立像,31,경기,이천시,이천시,08220000,127.415249173144,37.2817396535506,30,고려
1123508280000,12,보물,828,김제 금산사 석등,金堤 金山寺 石燈,35,전북,김제시,금산사,08280000,127.053040674,35.7232692636016,30,고려
1123608290000,12,보물,829,강진 금곡사 삼층석탑,康津 金谷寺 三層石塔,36,전남,강진군,금곡사,08290000,126.777570127963,34.6664438403204,30,고려
1123608310000,12,보물,831,순천 동화사 삼층석탑,順天 桐華寺 三層石塔,36,전남,순천시,동화사,08310000,127.394747577795,34.8731039615069,30,고려
1123609440000,12,보물,944,보성 유신리 마애여래좌상,寶城 柳新里 磨崖如來坐像,36,전남,보성군,보성군,09440000,127.230243856548,34.8690149616536,30,고려
1123109810000,12,보물,981,하남 교산동 마애약사여래좌상,河南 校山洞 磨崖藥師如來坐像,31,경기,하남시,선법사,09810000,127.209014770521,37.5177188774212,30,고려
1123109820000,12,보물,982,이천 장암리 마애보살반가상,利川 長岩里 磨崖菩薩半跏像,31,경기,이천시,이천시,09820000,127.40068568793,37.2719230846342,30,고려
1123109830000,12,보물,983,안성 봉업사지 석조여래입상,安城 奉業寺址 石造如來立像,31,경기,안성시,칠장사,09830000,127.397554752587,37.0267171964337,30,고려
1123309850000,12,보물,985,청주 용화사 석조불상군,淸州 龍華寺 石造佛像群,33,충북,청주시,용화사,09850000,127.482037088031,36.6419368046843,30,고려
1123409860000,12,보물,986,청양 운장암 금동관음보살좌상,靑陽 雲藏庵 金銅觀音菩薩坐像,34,충남,청양군,운장암,09860000,126.7835846,36.3770441,30,고려
1123409870000,12,보물,987,당진 신암사 금동여래좌상,唐津 申庵寺 金銅如來坐像,34,충남,당진시,신암사,09870000,126.6910612,36.8856438,30,고려
1121110000000,12,보물,1000,서울 승가사 석조승가대사좌상,서울 僧伽寺 石造僧伽大師坐像,11,서울,종로구,승가사,10000000,126.959868538,37.6269881504,30,고려
1121110770100,12,보물,1077-1,"근사록 권1~3, 9~14","近思錄 卷一~三, 九~十四",11,서울,용산구,숙명여자대학교박물관,10770100,126.9654074,37.5452662,30,고려
1123611150000,12,보물,1115,보성 봉천리 오층석탑,寶城 鳳川里 五層石塔,36,전남,보성군,보성군,11150000,127.13546777933,34.9002913770327,30,고려
1123611160000,12,보물,1116,화순 유마사 해련탑,和順 維摩寺 海蓮塔,36,전남,화순군,유마사,11160000,127.171798985299,35.0179481638476,30,고려
1123611170000,12,보물,1117,순천 선암사 대각암 승탑,順天 仙巖寺 大覺庵 僧塔,36,전남,순천시,선암사,11170000,127.326915890355,34.9962524778339,30,고려
1123611180000,12,보물,1118,영암 성풍사지 오층석탑,靈巖 聖風寺址 五層石塔,36,전남,영암군,영암군,11180000,126.704177236193,34.7911192214316,30,고려
1123511230000,12,보물,1123,남원 개령암지 마애불상군,南原 開嶺庵址 磨崖佛像群,35,전북,남원시,남원시,11230000,127.524654409584,35.3675694884681,30,고려
1123611840000,12,보물,1184,순천 선암사 북 승탑,順天 仙巖寺 北 僧塔,36,전남,순천시,선암사,11840000,127.3278799824,34.9981827666054,30,고려
1123611850000,12,보물,1185,순천 선암사 동 승탑,順天 仙巖寺 東 僧塔,36,전남,순천시,선암사,11850000,127.329700386654,34.9983165214001,30,고려
1123911870000,12,보물,1187,제주 불탑사 오층석탑,濟州 佛塔寺 五層石塔,50,제주,제주시,불탑사,11870000,126.598544211899,33.5293780667049,30,고려
1123512000000,12,보물,1200,고창 선운사 동불암지 마애여래좌상,高敞 禪雲寺 東佛庵址 磨崖如來坐像,35,전북,고창군,선운사,12000000,126.562798641599,35.4809610978265,30,고려
1123712800000,12,보물,1280,포항 오어사 동종,浦項 吾魚寺 銅鍾,37,경북,포항시,오어사,12800000,129.3688714,35.9263094,30,고려
1123612830000,12,보물,1283,영암 월출산 용암사지 삼층석탑,靈巖 月出山 龍巖寺址 三層石塔,36,전남,영암군,영암군,12830000,126.690391494513,34.7628124868517,30,고려
1123412840000,12,보물,1284,공주 청량사지 오층석탑,公州 淸凉寺址 五層石塔,34,충남,공주시,동학사,12840000,127.21396278445,36.3626237456642,30,고려
1123412850000,12,보물,1285,공주 청량사지 칠층석탑,公州 淸凉寺址 七層石塔,34,충남,공주시,동학사,12850000,127.213915369194,36.3626370927464,30,고려
1123312950000,12,보물,1295,괴산 각연사 통일대사탑비,槐山 覺淵寺 通一大師塔碑,33,충북,괴산군,각연사,12950000,127.929422,36.753579,30,고려
1123312960000,12,보물,1296,제천 신륵사 삼층석탑,堤川 神勒寺 三層石塔,33,충북,제천시,신륵사,12960000,128.130221373819,36.8792588172591,30,고려
1123312990000,12,보물,1299,괴산 보안사 삼층석탑,槐山 寶安寺 三層石塔,33,충북,괴산군,괴산군,12990000,127.655358176171,36.7573010300007,30,고려
1123713030000,12,보물,1303,백지금니 금강 및 보문발원,白紙金泥 金剛 및 普門發願,37,경북,김천시,직지사,13030000,128.0130862,36.1148723,30,고려
1123613090000,12,보물,1309,영암 엄길리 암각 매향명,靈巖 奄吉里 岩刻 埋香銘,36,전남,영암군,영암군,13090000,126.586375,34.760844,30,고려
1123613220000,12,보물,1322,곡성 가곡리 오층석탑,谷城 柯谷里 五層石塔,36,전남,곡성군,곡성군,13220000,127.143477878077,35.249260774484,30,고려
1123113240000,12,보물,1324,시흥 소래산 마애보살입상,始興 蘇萊山 磨崖菩薩立像,31,경기,시흥시,시흥시,13240000,126.780938550582,37.4541039013043,30,고려
1123313380000,12,보물,1338,옥천 용암사 동·서 삼층석탑,沃川 龍岩寺 東·西 三層石塔,33,충북,옥천군,용암사,13380000,127.564223954755,36.2598244963343,30,고려
1123313700000,12,보물,1370,괴산 각연사 통일대사탑,槐山 覺淵寺 通一大師塔,33,충북,괴산군,각연사주지,13700000,127.927509,36.751485,30,고려
1123313710000,12,보물,1371,영동 반야사 삼층석탑,永同 般若寺 三層石塔,33,충북,영동군,반야사주지,13710000,127.90912,36.2807,30,고려
1123613960000,12,보물,1396,강진 백련사 사적비,康津 白蓮寺 事蹟碑,36,전남,강진군,백련사,13960000,126.747416,34.587788,30,고려
1123614330000,12,보물,1433,영암 도갑사 오층석탑,靈巖 道岬寺 五層石塔,36,전남,영암군,도갑사,14330000,126.662872912541,34.7528236247115,30,고려
1122415070000,12,보물,1507,광주 자운사 목조아미타여래좌상 및 복장유물,光州 紫雲寺 木造阿彌陀如來坐像 및 腹藏遺物,24,광주,동구,불상:자운사 복장:송광사,15070000,126.9413548,35.148085,30,고려
1123515170000,12,보물,1517,남원 선국사 건칠아미타여래좌상 및 복장유물,南原 善國寺 乾漆阿彌陀如來坐像 및 腹藏遺物,35,전북,남원시,금산사,15170000,127.3577725,35.4292582,30,고려
1123615440000,12,보물,1544,나주 심향사 건칠아미타여래좌상,羅州 尋香寺 乾漆阿彌陀如來坐像,36,전남,나주시,심향사,15440000,126.7122294,35.0394608,30,고려
1123615460000,12,보물,1546,구례 천은사 금동불감,求禮 泉隱寺 金銅佛龕,36,전남,구례군,천은사,15460000,127.4762849,35.2737403,30,고려
1123715710000,12,보물,1571,안동 보광사 목조관음보살좌상 및 복장유물,安東 普光寺 木造觀音菩薩坐像 및 腹藏遺物,37,경북,안동시,보광사 불교중앙박물관,15710000,128.8333196,36.7418843,30,고려
1123115730000,12,보물,1573,청자 양각연판문 접시,靑磁 陽刻蓮瓣文 楪匙,31,경기,이천시,이천시,15730000,127.4048806,37.3086173,30,고려
1123716480000,12,보물,1648,예천 명봉사 경청선원자적선사능운탑비,醴泉 鳴鳳寺 境淸禪院慈寂禪師陵雲塔碑,37,경북,예천군,명봉사,16480000,128.377246388527,36.7779859256409,30,고려
1121116490000,12,보물,1649,서울 개운사 목조아미타여래좌상 및 발원문,서울 開運寺 木造阿彌陀如來坐像 및 發願文,11,서울,성북구,개운사,16490000,127.028227,37.5874076,30,고려
1121116650000,12,보물,1665,상지은니 대방광불화엄경 주본 권4,橡紙銀泥 大方廣佛華嚴經 周本 卷四,11,서울,강남구,코리아나 화장박물관,16650000,127.0285116,37.5228473,30,고려
1121118200000,12,보물,1820,서울 옥천암 마애보살좌상,서울 玉泉庵 磨崖菩薩坐像,11,서울,서대문구,옥천암,18200000,126.953554315741,37.5969977389022,30,고려
1121118280000,12,보물,1828,서울 보타사 마애보살좌상,서울 普陀寺 磨崖菩薩坐像,11,서울,성북구,보타사,18280000,127.031065463457,37.5911333285096,30,고려
1123218320000,12,보물,1832,인제 봉정암 오층석탑,麟蹄 鳳頂庵 五層石塔,32,강원,인제군,봉정암,18320000,128.446104,38.129492,30,고려
1121118770000,12,보물,1877,봉화 태자사 낭공대사탑비,奉化 太子寺 朗空大師塔碑,11,서울,용산구,국립중앙박물관,18770000,126.98065,37.524049,30,고려
1333600680000,13,사적,68,강진 고려청자 요지,康津 高麗靑瓷 窯址,36,전남,강진군,강진군,00680000,126.817945282785,34.5181367966145,30,고려
1333500690000,13,사적,69,부안 유천리 요지,扶安 柳川里 窯址,35,전북,부안군,부안군,00690000,126.656882726774,35.6115054320223,30,고려
1333500700000,13,사적,70,부안 진서리 요지,扶安 鎭西里 窯址,35,전북,부안군,부안군,00700000,126.601174219535,35.597956578772,30,고려
1333700960000,13,사적,96,경주읍성,慶州邑城,37,경북,경주시,경주시,00960000,129.2136191,35.8472607,30,고려
1333801080000,13,사적,108,산청 목면시배 유지,山淸 木棉始培 遺址,38,경남,산청군,산청군,01080000,127.958264166895,35.2898231270572,30,고려
1333601260000,13,사적,126,진도 용장성,珍島 龍藏城,36,전남,진도군,진도군,01260000,126.3376054,34.51630607,30,고려
1333101280000,13,사적,128,양주 회암사지,楊州 檜巖寺址,31,경기,양주시,양주시,01280000,127.105651210455,37.8453507774442,30,고려
1332301320000,13,사적,132,강화산성,江華山城,23,인천,강화군,강화군,01320000,126.479997573738,37.7481578250742,30,고려
1332301330000,13,사적,133,강화 고려궁지,江華 高麗宮址,23,인천,강화군,강화군,01330000,126.484442977714,37.7523285119731,30,고려
1332401410000,13,사적,141,광주 충효동 요지,光州 忠孝洞 窯址,24,광주,북구,광주광역시 북구,01410000,126.996566571311,35.168798976881,30,고려
1333501460000,13,사적,146,무주 적상산성,茂朱 赤裳山城,35,전북,무주군,무주군,01460000,127.691970117202,35.951184610479,30,고려
1333801640000,13,사적,164,진주 평거동 고분군,晋州 平居洞 古墳群,38,경남,진주시,진주시,01640000,128.053444044944,35.1777388742544,30,고려
1332302110000,13,사적,211,인천 경서동 녹청자 요지,仁川 景西洞 綠靑瓷 窯址,23,인천,서구,인천광역시 서구,02110000,126.661457454211,37.5606787386765,30,고려
1332302240000,13,사적,224,강화 홍릉,江華 洪陵,23,인천,강화군,강화군,02240000,126.4456,37.739807,30,고려
1333802390000,13,사적,239,거창 둔마리 벽화 고분,居昌 屯馬里 壁畵 古墳,38,경남,거창군,거창군,02390000,127.966874083563,35.7208172052614,30,고려
1332302590000,13,사적,259,강화 선원사지,江華 仙源寺址,23,인천,강화군,강화군,02590000,126.491615699234,37.7203492843799,30,고려
1333602740000,13,사적,274,신안 해저유물 매장해역,新安 海底遺物 埋藏海域,36,전남,신안군,신안군,02740000,126.085811617141,35.0239581766217,30,고려
1333603100000,13,사적,310,해남 진산리 청자 요지,海南 珍山里 靑磁 窯址,36,전남,해남군,해남군,03100000,126.424088188699,34.6464769788262,30,고려
1333603120000,13,사적,312,화순 운주사지,和順 雲住寺址,36,전남,화순군,화순군,03120000,126.879916092956,34.9245908380463,30,고려
1333303150000,13,사적,315,청주 흥덕사지,淸州 興德寺址,33,충북,청주시,청주시,03150000,127.471924178381,36.6443949823648,30,고려
1333303170000,13,사적,317,충주 미륵대원지,忠州 彌勒大院址,33,충북,충주시,충주시,03170000,128.095179588004,36.821694819999,30,고려
1333403210000,13,사적,321,보령 죽도 해저유물 매장해역,保寧 竹島 海底遺物 埋藏海域,34,충남,보령시,보령시,03210000,126.492397162453,36.3648759522317,30,고려
1333803220000,13,사적,322,함양 황석산성,咸陽 黃石山城,38,경남,함양군,함양군,03220000,127.752321184082,35.653080443869,30,고려
1333103230000,13,사적,323,파주 윤관장군묘,坡州 尹瓘將軍墓,31,경기,파주시,파주시,03230000,126.855907207877,37.7678528409825,30,고려
1333103290000,13,사적,329,용인 서리 고려백자 요지,龍仁 西里 高麗白磁 窯址,31,경기,용인시,용인시,03290000,127.175755316118,37.2044995883456,30,고려
1333603370000,13,사적,337,나주읍성,羅州邑城,36,전남,나주시,나주시,03370000,126.717905099004,35.0343052569291,30,고려
1333503450000,13,사적,345,고창 용계리 청자 요지,高敞 龍溪里 靑瓷 窯址,35,전북,고창군,고창군,03450000,126.633684397797,35.477537830927,30,고려
1332303690000,13,사적,369,강화 석릉,江華 碩陵,23,인천,강화군,강화군,03690000,126.455499,37.66158,30,고려
1332303700000,13,사적,370,강화 가릉,江華 嘉陵,23,인천,강화군,강화군,03700000,126.43141,37.65971,30,고려
1332303710000,13,사적,371,강화 곤릉,江華 坤陵,23,인천,강화군,강화군,03710000,126.463463,37.666519,30,고려
1333503790000,13,사적,379,전주향교,全州鄕校,35,전북,전주시,전북향교재단,03790000,127.157063159124,35.8127360847883,30,고려
1333603850000,13,사적,385,구례 석주관성,求禮 石柱關城,36,전남,구례군,구례군,03850000,127.565918,35.197358,30,고려
1333203880000,13,사적,388,강릉대도호부 관아,江陵大都護府 官衙,32,강원,강릉시,강릉시,03880000,128.89233,37.752298,30,고려
1333304010000,13,사적,401,괴산 미륵산성,槐山 彌勒山城,33,충북,괴산군,괴산군,04010000,127.816588889105,36.6464847286974,30,고려
1333204210000,13,사적,421,삼척 두타산 이승휴 유적,三陟 頭陀山 李承休 遺蹟,32,강원,삼척시,삼척시,04210000,129.043615376526,37.4446378312031,30,고려
1333304450000,13,사적,445,충주 숭선사지,忠州 崇善寺址,33,충북,충주시,충주시,04450000,127.696149424593,37.0226270109151,30,고려
1332304520000,13,사적,452,강화 외성,江華 外城,23,인천,강화군,강화군,04520000,126.520343771929,37.6998731176561,30,고려
1333104640000,13,사적,464,파주 혜음원지,坡州 惠蔭院址,31,경기,파주시,파주시,04640000,126.891758820401,37.7354119979017,30,고려
1333505510000,13,사적,551,진안 도통리 청자요지,鎭安 道通里 靑瓷窯址,35,전북,진안군,진안군,05510000,127.34458196871,35.7155157912824,30,고려
1333205530000,13,사적,553,인제 한계산성,麟蹄 寒溪山城,32,강원,인제군,인제군,05530000,128.326211788031,38.1319282208373,30,고려
1111100010000,11,국보,1,서울 숭례문,서울 崇禮門,11,서울,중구,문화재청 덕수궁관리소,00010000,126.975312652739,37.559975221378,40,조선
1111100020000,11,국보,2,서울 원각사지 십층석탑,서울 圓覺寺址 十層石塔,11,서울,종로구,종로구,00020000,126.988207994364,37.5715461695449,40,조선
1113600130000,11,국보,13,강진 무위사 극락보전,康津 無爲寺 極樂寶殿,36,전남,강진군,무위사,00130000,126.686758419185,34.738787662775,40,조선
1113600500000,11,국보,50,영암 도갑사 해탈문,靈巖 道岬寺 解脫門,36,전남,영암군,도갑사,00500000,126.662111686294,34.7527543103396,40,조선
1113800520000,11,국보,52,합천 해인사 장경판전,陜川 海印寺 藏經板殿,38,경남,합천군,해인사,00520000,128.098720300091,35.8016023778966,40,조선
1113300550000,11,국보,55,보은 법주사 팔상전,報恩 法住寺 捌相殿,33,충북,보은군,법주사,00550000,127.833098082724,36.5419417095503,40,조선
1113600560000,11,국보,56,순천 송광사 국사전,順天 松廣寺 國師殿,36,전남,순천시,송광사,00560000,127.27649252568,35.0018816706123,40,조선
1113500620000,11,국보,62,김제 금산사 미륵전,金堤 金山寺 彌勒殿,35,전북,김제시,금산사,00620000,127.053933184269,35.7231115250509,40,조선
